id,ticker_symbol,company_name,cik_number
6757,sblkz,Star Bulk Carriers Corp. ,1386716
6758,sbna,Scorpio Tankers Inc. ,1483934
6759,sbow,"SILVERBOW RESOURCES, INC. ",351817
6760,sb-pc,"SAFE BULKERS, INC. ",1434754
6761,sb-pd,"SAFE BULKERS, INC. ",1434754
6762,sbph,"Spring Bank Pharmaceuticals, Inc. ",1566373
6763,sbr,SABINE ROYALTY TRUST ,710752
6764,sbra,"Sabra Health Care REIT, Inc. ",1492298
6765,sbs,COMPANHIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO-SABESP ,1170858
6766,sbsaa,SPANISH BROADCASTING SYSTEM INC ,927720
6767,sbsi,SOUTHSIDE BANCSHARES INC ,705432
6768,sbsw,Sibanye Stillwater Ltd ,1786909
6769,sbt,"Sterling Bancorp, Inc. ",1680379
6770,sbug,BARCLAYS BANK PLC ,312070
6771,sbux,STARBUCKS CORP ,829224
6772,sc,Santander Consumer USA Holdings Inc. ,1580608
6773,scac,Saban Capital Acquisition Corp. ,1671854
6774,scacu,Saban Capital Acquisition Corp. ,1671854
6775,scacw,Saban Capital Acquisition Corp. ,1671854
6776,sccb,Sachem Capital Corp. ,1682220
6777,scco,SOUTHERN COPPER CORP/ ,1001838
6778,sce-pb,SOUTHERN CALIFORNIA EDISON Co ,92103
6779,sce-pc,SOUTHERN CALIFORNIA EDISON Co ,92103
6780,sce-pd,SOUTHERN CALIFORNIA EDISON Co ,92103
6781,sce-pe,SOUTHERN CALIFORNIA EDISON Co ,92103
6782,sce-pg,SOUTHERN CALIFORNIA EDISON Co ,92103
6783,sce-ph,SOUTHERN CALIFORNIA EDISON Co ,92103
6784,sce-pj,SOUTHERN CALIFORNIA EDISON Co ,92103
6785,sce-pk,SOUTHERN CALIFORNIA EDISON Co ,92103
6786,sce-pl,SOUTHERN CALIFORNIA EDISON Co ,92103
6787,scgy,"SCIENTIFIC ENERGY, INC ",1276531
6788,schl,SCHOLASTIC CORP ,866729
6789,schn,"SCHNITZER STEEL INDUSTRIES, INC. ",912603
6790,schs,SMARTCHASE CORP. ,1390533
6791,schw,SCHWAB CHARLES CORP ,316709
6792,schw-pc,SCHWAB CHARLES CORP ,316709
6793,schw-pd,SCHWAB CHARLES CORP ,316709
6794,sci,SERVICE CORP INTERNATIONAL ,89089
6795,scia,"SCI Engineered Materials, Inc. ",830616
6796,scie,SPECTRASCIENCE INC ,727672
6797,sckt,"SOCKET MOBILE, INC. ",944075
6798,scl,STEPAN CO ,94049
6799,scln,SCICLONE PHARMACEUTICALS INC ,880771
6800,scmp,"Sucampo Pharmaceuticals, Inc. ",1365216
6801,scnd,SCIENTIFIC INDUSTRIES INC ,87802
6802,sco,ProShares Trust II ,1415311
6803,scon,SUPERCONDUCTOR TECHNOLOGIES INC ,895665
6804,scoo,SCHOOL SPECIALTY INC ,1055454
6805,scor,"COMSCORE, INC. ",1158172
6806,scpe,SC Health Corp ,1764301
6807,scpe-un,SC Health Corp ,1764301
6808,scpe-wt,SC Health Corp ,1764301
6809,scph,scPharmaceuticals Inc. ,1604950
6810,scpl,SciPlay Corp ,1760717
6811,scrh,SCORES HOLDING CO INC ,831489
6812,scs,STEELCASE INC ,1050825
6813,scsc,"SCANSOURCE, INC. ",918965
6814,sctc,ScoutCam Inc. ,1577445
6815,scty,MONITRONICS INTERNATIONAL INC ,1265107
6816,scu,"Sculptor Capital Management, Inc. ",1403256
6817,scvl,SHOE CARNIVAL INC ,895447
6818,scvx,SCVX Corp. ,1794717
6819,scvx-un,SCVX Corp. ,1794717
6820,scwx,SecureWorks Corp ,1468666
6821,scx,STARRETT L S CO ,93676
6822,scyx,SCYNEXIS INC ,1178253
6823,scyyf,SCANDIUM INTERNATIONAL MINING CORP. ,1408146
6824,sd,SANDRIDGE ENERGY INC ,1349436
6825,sdc,"SmileDirectClub, Inc. ",1775625
6826,sdgr,"Schrodinger, Inc. ",1490978
6827,sdi,STANDARD DIVERSIFIED INC. ,911649
6828,sdlpf,Seadrill Partners LLC ,1553467
6829,sdon,SANDSTON CORP ,892832
6830,sdpi,"Superior Drilling Products, Inc. ",1600422
6831,sdrl,Seadrill Ltd ,1737706
6832,sdrlf,Seadrill Ltd ,1737706
6833,sdrmu,SandRidge Mississippian Trust II ,1538267
6834,sdsya,SOUTH DAKOTA SOYBEAN PROCESSORS LLC ,1163609
6835,sdttu,SandRidge Mississippian Trust I ,1509228
6836,sdyl,UBS AG ,1114446
6837,se,Sea Ltd ,1703399
6838,seac,SEACHANGE INTERNATIONAL INC ,1019671
6839,seas,"SeaWorld Entertainment, Inc. ",1564902
6840,seb,SEABOARD CORP /DE/ ,88121
6841,seci,SECTOR 10 INC ,925661
6842,seco,Secoo Holding Ltd ,1633441
6843,sect,SECTOR 10 INC ,925661
6844,sedg,"SOLAREDGE TECHNOLOGIES, INC. ",1419612
6845,sedo,SEEDO CORP. ,1661600
6846,see,SEALED AIR CORP/DE ,1012100
6847,seed,Origin Agritech LTD ,1321851
6848,seel,"SEELOS THERAPEUTICS, INC. ",1017491
6849,segn,SUCCESS ENTERTAINMENT GROUP INTERNATIONAL INC. ,1574910
6850,seic,SEI INVESTMENTS CO ,350894
6851,seii,SHARING ECONOMY INTERNATIONAL INC. ,819926
6852,selb,SELECTA BIOSCIENCES INC ,1453687
6853,self,"Global Self Storage, Inc. ",1031235
6854,sem,SELECT MEDICAL HOLDINGS CORP ,1320414
6855,senea,Seneca Foods Corp ,88948
6856,seneb,Seneca Foods Corp ,88948
6857,senr,"Strategic Environmental & Energy Resources, Inc. ",1576197
6858,sens,"Senseonics Holdings, Inc. ",1616543
6859,seny,"SAUER ENERGY, INC. ",1446152
6860,serv,SERVICEMASTER GLOBAL HOLDINGS INC ,1428875
6861,ses,SYNTHESIS ENERGY SYSTEMS INC ,1375063
6862,sesn,"Sesen Bio, Inc. ",1485003
6863,sev,"SEVCON, INC. ",825411
6864,sf,STIFEL FINANCIAL CORP ,720672
6865,sfb,STIFEL FINANCIAL CORP ,720672
6866,sfbc,"Sound Financial Bancorp, Inc. ",1541119
6867,sfbs,"ServisFirst Bancshares, Inc. ",1430723
6868,sfdl,SECURITY FEDERAL CORP ,818677
6869,sfe,SAFEGUARD SCIENTIFICS INC ,86115
6870,sfef,SANTA FE FINANCIAL CORP ,86759
6871,sfeg,Santa Fe Gold CORP ,851726
6872,sfet,Safe-T Group Ltd. ,1725332
6873,sfhi,"SPORTS FIELD HOLDINGS, INC. ",1539551
6874,sfiv,"Sector 5, Inc. ",1550737
6875,sfix,"Stitch Fix, Inc. ",1576942
6876,sfl,SFL Corp Ltd. ,1289877
6877,sfm,"Sprouts Farmers Market, Inc. ",1575515
6878,sfnc,SIMMONS FIRST NATIONAL CORP ,90498
6879,sfor,StrikeForce Technologies Inc. ,1285543
6880,sford,StrikeForce Technologies Inc. ,1285543
6881,sf-pa,STIFEL FINANCIAL CORP ,720672
6882,sf-pb,STIFEL FINANCIAL CORP ,720672
6883,sf-pc,STIFEL FINANCIAL CORP ,720672
6884,sfrx,SEAFARER EXPLORATION CORP ,1106213
6885,sfs,"Smart & Final Stores, Inc. ",1563407
6886,sfst,SOUTHERN FIRST BANCSHARES INC ,1090009
6887,sftw,Osprey Technology Acquisition Corp. ,1753539
6888,sftw-un,Osprey Technology Acquisition Corp. ,1753539
6889,sftw-wt,Osprey Technology Acquisition Corp. ,1753539
6890,sfun,Fang Holdings Ltd ,1294404
6891,sg,"Sirius International Insurance Group, Ltd. ",1744894
6892,sga,SAGA COMMUNICATIONS INC ,886136
6893,sgb,SOUTHWEST GEORGIA FINANCIAL CORP ,315849
6894,sgbi,SANGUI BIOTECH INTERNATIONAL INC ,1104280
6895,sgbx,"SG BLOCKS, INC. ",1023994
6896,sgc,"SUPERIOR GROUP OF COMPANIES, INC. ",95574
6897,sgen,SEATTLE GENETICS INC /WA ,1060736
6898,sgg,BARCLAYS BANK PLC ,312070
6899,sgh,"SMART Global Holdings, Inc. ",1616533
6900,sgil,SUNBURST ACQUISITIONS V INC ,1063489
6901,sglb,"SIGMA LABS, INC. ",788611
6902,sglbw,"SIGMA LABS, INC. ",788611
6903,sgma,SIGMATRON INTERNATIONAL INC ,915358
6904,sgmd,"Sugarmade, Inc. ",919175
6905,sgmo,"SANGAMO THERAPEUTICS, INC ",1001233
6906,sgms,SCIENTIFIC GAMES CORP ,750004
6907,sgni,"StemGen, Inc. ",1023198
6908,sgoc,"SGOCO Group, Ltd. ",1412095
6909,sgol,Aberdeen Standard Gold ETF Trust ,1450923
6910,sgrp,SPAR GROUP INC ,1004989
6911,sgry,"Surgery Partners, Inc. ",1638833
6912,sgsi,"Spectrum Global Solutions, Inc. ",1413891
6913,sgsid,"Spectrum Global Solutions, Inc. ",1413891
6914,sgu,"STAR GROUP, L.P. ",1002590
6915,shak,Shake Shack Inc. ,1620533
6916,shbi,SHORE BANCSHARES INC ,1035092
6917,shen,SHENANDOAH TELECOMMUNICATIONS CO/VA/ ,354963
6918,shg,SHINHAN FINANCIAL GROUP CO LTD ,1263043
6919,shi,SINOPEC SHANGHAI PETROCHEMICAL CO LTD ,908732
6920,ship,Seanergy Maritime Holdings Corp. ,1448397
6921,shipw,Seanergy Maritime Holdings Corp. ,1448397
6922,shipz,Seanergy Maritime Holdings Corp. ,1448397
6923,shldq,SEARS HOLDINGS CORP ,1310067
6924,shll,Tortoise Acquisition Corp. ,1759631
6925,shlo,SHILOH INDUSTRIES INC ,904979
6926,shlx,"Shell Midstream Partners, L.P. ",1610466
6927,shmp,NaturalShrimp Inc ,1465470
6928,shnc,VITASPRING BIOMEDICAL CO. LTD. ,1697884
6929,shnl,"Shentang International, Inc. ",1422296
6930,sho,"Sunstone Hotel Investors, Inc. ",1295810
6931,shoo,"STEVEN MADDEN, LTD. ",913241
6932,shop,SHOPIFY INC. ,1594805
6933,sho-pe,"Sunstone Hotel Investors, Inc. ",1295810
6934,sho-pf,"Sunstone Hotel Investors, Inc. ",1295810
6935,shor,ShoreTel Inc ,1388133
6936,shrg,SHARING SERVICES GLOBAL Corp ,1644488
6937,shsp,"SharpSpring, Inc. ",1506439
6938,shvlf,STARCORE INTERNATIONAL MINES LTD. ,1301713
6939,shw,SHERWIN WILLIAMS CO ,89800
6940,shwz,"Medicine Man Technologies, Inc. ",1622879
6941,shyf,"SHYFT GROUP, INC. ",743238
6942,si,Silvergate Capital Corp ,1312109
6943,siaf,"Sino Agro Food, Inc. ",1488419
6944,sibn,"SI-BONE, Inc. ",1459839
6945,sic,"Select Interior Concepts, Inc. ",1723866
6946,sid,NATIONAL STEEL CO ,1049659
6947,sieb,SIEBERT FINANCIAL CORP ,65596
6948,sien,"Sientra, Inc. ",1551693
6949,sif,SIFCO INDUSTRIES INC ,90168
6950,sifi,"SI Financial Group, Inc. ",1500213
6951,sify,SIFY TECHNOLOGIES LTD ,1094324
6952,sig,SIGNET JEWELERS LTD ,832988
6953,siga,SIGA TECHNOLOGIES INC ,1010086
6954,sigi,SELECTIVE INSURANCE GROUP INC ,230557
6955,sigm,SIGMA DESIGNS INC ,790715
6956,sign,"SIGNET INTERNATIONAL HOLDINGS, INC. ",1317833
6957,sigo,Sunset Island Group ,1689066
6958,sii,SPROTT INC. ,1512920
6959,silc,SILICOM LTD. ,916793
6960,silk,Silk Road Medical Inc ,1397702
6961,silv,SilverCrest Metals Inc. ,1659520
6962,sim,GROUP SIMEC SA DE CV ,887153
6963,siml,Simlatus Corp ,1399306
6964,simld,Simlatus Corp ,1399306
6965,simo,Silicon Motion Technology CORP ,1329394
6966,sina,SINA CORP ,1094005
6967,sinc,Sincerity Applied Materials Holdings Corp. ,1532595
6968,sing,SinglePoint Inc. ,1443611
6969,sino,"Sino-Global Shipping America, Ltd. ",1422892
6970,sint,"Sintx Technologies, Inc. ",1269026
6971,sir,SELECT INCOME REIT ,1537667
6972,siri,SIRIUS XM HOLDINGS INC. ,908937
6973,sirr,Sierra Income Corp ,1523526
6974,sitc,SITE Centers Corp. ,894315
6975,sitc-pa,SITE Centers Corp. ,894315
6976,sitc-pk,SITE Centers Corp. ,894315
6977,site,"SiteOne Landscape Supply, Inc. ",1650729
6978,sitm,SITIME Corp ,1451809
6979,sito,"SITO MOBILE, LTD. ",1157817
6980,sivb,SVB FINANCIAL GROUP ,719739
6981,sivbp,SVB FINANCIAL GROUP ,719739
6982,sivr,Aberdeen Standard Silver ETF Trust ,1450922
6983,six,Six Flags Entertainment Corp ,701374
6984,sj,Scienjoy Holding Corp ,1753673
6985,sji,SOUTH JERSEY INDUSTRIES INC ,91928
6986,sjm,J M SMUCKER Co ,91419
6987,sjoyw,Scienjoy Holding Corp ,1753673
6988,sjr,SHAW COMMUNICATIONS INC ,932872
6989,sjt,SAN JUAN BASIN ROYALTY TRUST ,319655
6990,sjw,SJW GROUP ,766829
6991,skas,"Saker Aviation Services, Inc. ",1128281
6992,skky,"Skkynet Cloud Systems, Inc. ",1546853
6993,sklv,SKYE LIFE VENTURES LTD. ,1731911
6994,skm,SK TELECOM CO LTD ,1015650
6995,skt,"TANGER FACTORY OUTLET CENTERS, INC ",899715
6996,skvi,"SKINVISIBLE, INC. ",1085277
6997,skx,SKECHERS USA INC ,1065837
6998,sky,Skyline Champion Corp ,90896
6999,skyl,SKY RESORT INTERNATIONAL Ltd ,1174814
7000,skys,"Sky Solar Holdings, Ltd. ",1594124
7001,skyw,SKYWEST INC ,793733
7002,slab,SILICON LABORATORIES INC. ,1038074
7003,slb,SCHLUMBERGER LIMITED/NV ,87347
7004,slca,"U.S. SILICA HOLDINGS, INC. ",1524741
7005,slct,"SELECT BANCORP, INC. ",1263762
7006,sldb,Solid Biosciences Inc. ,1707502
7007,slf,SUN LIFE FINANCIAL INC ,1097362
7008,slg,SL GREEN REALTY CORP ,1040971
7009,slgd,Scott's Liquid Gold - Inc. ,88000
7010,slgg,"Super League Gaming, Inc. ",1621672
7011,slgl,Sol-Gel Technologies Ltd. ,1684693
7012,slgn,SILGAN HOLDINGS INC ,849869
7013,slm,SLM Corp ,1032033
7014,slng,"Stabilis Energy, Inc. ",1043186
7015,slnm,SALON MEDIA GROUP INC ,1084332
7016,slno,SOLENO THERAPEUTICS INC ,1484565
7017,slot,San Lotus Holding Inc ,1528749
7018,slp,SIMULATIONS PLUS INC ,1023459
7019,slpa,Sleepaid Holding Co. ,1643319
7020,slqt,"SelectQuote, Inc. ",1794783
7021,slrc,Solar Capital Ltd. ,1418076
7022,slrx,"Salarius Pharmaceuticals, Inc. ",1615219
7023,sls,"SELLAS Life Sciences Group, Inc. ",1390478
7024,slv,iShares Silver Trust ,1330568
7025,slvo,CREDIT SUISSE AG ,1053092
7026,sm,SM Energy Co ,893538
7027,smar,SMARTSHEET INC ,1366561
7028,smbc,"SOUTHERN MISSOURI BANCORP, INC. ",916907
7029,smbk,SMARTFINANCIAL INC. ,1038773
7030,smci,"Super Micro Computer, Inc. ",1375365
7031,smdm,SINGING MACHINE CO INC ,923601
7032,smed,SHARPS COMPLIANCE CORP ,898770
7033,smfg,"SUMITOMO MITSUI FINANCIAL GROUP, INC. ",1022837
7034,smg,SCOTTS MIRACLE-GRO CO ,825542
7035,smgi,SMG Industries Inc. ,1426506
7036,smhb,UBS AG ,1114446
7037,smhd,UBS AG ,1114446
7038,smhi,SEACOR Marine Holdings Inc. ,1690334
7039,smid,SMITH MIDLAND CORP ,924719
7040,smit,SCHMITT INDUSTRIES INC ,922612
7041,smlp,"Summit Midstream Partners, LP ",1549922
7042,smlr,"Semler Scientific, Inc. ",1554859
7043,smme,"SmartMetric, Inc. ",1301991
7044,smmf,SUMMIT FINANCIAL GROUP INC ,811808
7045,smmt,Summit Therapeutics plc ,1599298
7046,smp,"STANDARD MOTOR PRODUCTS, INC. ",93389
7047,smpl,Simply Good Foods Co ,1702744
7048,smrn,"Smartag International, Inc. ",1469207
7049,smrt,STEIN MART INC ,884940
7050,smsi,"SMITH MICRO SOFTWARE, INC. ",948708
7051,smta,SMTA Liquidating Trust ,1722992
7052,smtc,SEMTECH CORP ,88941
7053,smts,Sierra Metals Inc. ,1705259
7054,smtx,SMTC CORP ,1108320
7055,sna,Snap-on Inc ,91440
7056,snap,Snap Inc ,1564408
7057,snbc,SUN BANCORP INC /NJ/ ,1017793
7058,snbp,"Sun BioPharma, Inc. ",1029125
7059,snbr,Sleep Number Corp ,827187
7060,snc,"State National Companies, Inc. ",1610793
7061,snca,"Seneca Biopharma, Inc. ",1357459
7062,sncr,SYNCHRONOSS TECHNOLOGIES INC ,1131554
7063,snd,"Smart Sand, Inc. ",1529628
7064,sndd,RedHawk Holdings Corp. ,1353406
7065,snde,Sundance Energy Inc. ,1326089
7066,sndl,Sundial Growers Inc. ,1766600
7067,sndr,"Schneider National, Inc. ",1692063
7068,sndx,Syndax Pharmaceuticals Inc ,1395937
7069,sne,SONY CORP ,313838
7070,snecq,Sanchez Energy Corp ,1528837
7071,snes,"SenesTech, Inc. ",1680378
7072,snex,StoneX Group Inc. ,913760
7073,snfca,SECURITY NATIONAL FINANCIAL CORP ,318673
7074,sngx,"SOLIGENIX, INC. ",812796
7075,snhr,SEGUIN NATURAL HAIR PRODUCTS INC. ,1642363
7076,sni,"Scripps Networks Interactive, Inc. ",1430602
7077,snipf,Snipp Interactive Inc. ,1613092
7078,snmp,Sanchez Midstream Partners LP ,1362705
7079,snmx,SENOMYX INC ,1123979
7080,snn,SMITH & NEPHEW PLC ,845982
7081,snna,"Sienna Biopharmaceuticals, Inc. ",1656328
7082,snnf,Seneca Financial Corp. ,1708715
7083,snnn,Sinorama Corp ,1687505
7084,snny,"Sunnyside Bancorp, Inc. ",1571398
7085,snoa,"Sonoma Pharmaceuticals, Inc. ",1367083
7086,snp,CHINA PETROLEUM & CHEMICAL CORP ,1123658
7087,snps,SYNOPSYS INC ,883241
7088,snpw,Sun Pacific Holding Corp. ,1343465
7089,snr,New Senior Investment Group Inc. ,1610114
7090,snrg,SusGlobal Energy Corp. ,1652539
7091,snss,SUNESIS PHARMACEUTICALS INC ,1061027
7092,sntw,Summit Networks Inc. ,1619096
7093,snv,SYNOVUS FINANCIAL CORP ,18349
7094,snv-pd,SYNOVUS FINANCIAL CORP ,18349
7095,snwv,"SANUWAVE Health, Inc. ",1417663
7096,snx,SYNNEX CORP ,1177394
7097,sny,Sanofi ,1121404
7098,snyr,Synergy CHC Corp. ,1562733
7099,so,SOUTHERN CO ,92122
7100,soac,Sustainable Opportunities Acquisition Corp. ,1798562
7101,soac-un,Sustainable Opportunities Acquisition Corp. ,1798562
7102,soac-wt,Sustainable Opportunities Acquisition Corp. ,1798562
7103,soan,"AngioSoma, Inc. ",1502152
7104,sobr,"SOBR Safe, Inc. ",1425627
7105,sofo,SONIC FOUNDRY INC ,1029744
7106,sogo,SOGOU INC. ,1713947
7107,soho,Sotherly Hotels Inc. ,1301236
7108,sohu,Sohu.com Ltd ,1734107
7109,soi,"Solaris Oilfield Infrastructure, Inc. ",1697500
7110,soja,SOUTHERN CO ,92122
7111,sojb,SOUTHERN CO ,92122
7112,sojc,SOUTHERN CO ,92122
7113,sojd,SOUTHERN CO ,92122
7114,sol,ReneSola Ltd ,1417892
7115,soli,"SOLEI SYSTEMS, INC. ",1750384
7116,soln,SOUTHERN CO ,92122
7117,solo,ELECTRAMECCANICA VEHICLES CORP. ,1637736
7118,solow,ELECTRAMECCANICA VEHICLES CORP. ,1637736
7119,solq,Soltrest Inc. ,1753931
7120,soly,"Soliton, Inc. ",1548187
7121,son,SONOCO PRODUCTS CO ,91767
7122,sona,Southern National Bancorp of Virginia Inc ,1325670
7123,song,Akazoo S.A. ,1767043
7124,songw,Akazoo S.A. ,1767043
7125,sonm,SONIM TECHNOLOGIES INC ,1178697
7126,sonn,"Sonnet BioTherapeutics Holdings, Inc. ",1106838
7127,sono,Sonos Inc ,1314727
7128,sons,"Sonus, Inc. ",1105472
7129,sorl,"SORL Auto Parts, Inc. ",714284
7130,sos,SOS Ltd ,1346610
7131,sotk,SONO TEK CORP ,806172
7132,soyb,Teucrium Commodity Trust ,1471824
7133,sp,SP Plus Corp ,1059262
7134,spa,SPARTON CORP ,92679
7135,spaq,Spartan Energy Acquisition Corp. ,1720990
7136,spaq-un,Spartan Energy Acquisition Corp. ,1720990
7137,spaq-wt,Spartan Energy Acquisition Corp. ,1720990
7138,spar,"SHYFT GROUP, INC. ",743238
7139,spb,"Spectrum Brands Holdings, Inc. ",109177
7140,spcb,SuperCom Ltd ,1291855
7141,spce,"Virgin Galactic Holdings, Inc ",1706946
7142,spce-un,"Virgin Galactic Holdings, Inc ",1706946
7143,spce-wt,"Virgin Galactic Holdings, Inc ",1706946
7144,spdl,"SPINDLE, INC. ",1403802
7145,spfi,"SOUTH PLAINS FINANCIAL, INC. ",1163668
7146,spg,SIMON PROPERTY GROUP INC /DE/ ,1063761
7147,spgi,S&P Global Inc. ,64040
7148,spg-pj,SIMON PROPERTY GROUP INC /DE/ ,1063761
7149,spgx,Sustainable Projects Group Inc. ,1500305
7150,sph,SUBURBAN PROPANE PARTNERS LP ,1005210
7151,sphs,SOPHIRIS BIO INC. ,1563855
7152,spi,"SPI Energy Co., Ltd. ",1210618
7153,spin,"Spine Injury Solutions, Inc ",1066764
7154,spke,"Spark Energy, Inc. ",1606268
7155,spkep,"Spark Energy, Inc. ",1606268
7156,splk,SPLUNK INC ,1353283
7157,splp,STEEL PARTNERS HOLDINGS L.P. ,1452857
7158,spn,SUPERIOR ENERGY SERVICES INC ,886835
7159,spnd,SPINDLETOP OIL & GAS CO ,867038
7160,spne,SeaSpine Holdings Corp ,1637761
7161,spni,"Sputnik Enterprises, Inc ",1326917
7162,spns,SAPIENS INTERNATIONAL CORP N V ,885740
7163,spok,"Spok Holdings, Inc ",1289945
7164,spot,Spotify Technology S.A. ,1639920
7165,spowf,Strata Power Corp ,1227282
7166,spoxd,SPROTT INC. ,1512920
7167,spoxf,SPROTT INC. ,1512920
7168,sppi,SPECTRUM PHARMACEUTICALS INC ,831547
7169,sppp,SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST ,1539190
7170,spr,"Spirit AeroSystems Holdings, Inc. ",1364885
7171,spro,"Spero Therapeutics, Inc. ",1701108
7172,sprs,SURGE COMPONENTS INC ,747540
7173,sprt,"Support.com, Inc. ",1104855
7174,spsc,SPS COMMERCE INC ,1092699
7175,spt,"Sprout Social, Inc. ",1517375
7176,sptjf,SINOPEC SHANGHAI PETROCHEMICAL CO LTD ,908732
7177,sptn,SpartanNash Co ,877422
7178,spup,Sipup Corp ,1563227
7179,spwh,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC. ",1132105
7180,spwr,SUNPOWER CORP ,867773
7181,spxc,SPX CORP ,88205
7182,spyr,"SPYR, Inc. ",829325
7183,sq,"Square, Inc. ",1512673
7184,sqbg,"Sequential Brands Group, Inc. ",1648428
7185,sqm,CHEMICAL & MINING CO OF CHILE INC ,909037
7186,sqns,SEQUANS COMMUNICATIONS ,1383395
7187,sr,SPIRE INC ,1126956
7188,srac,Stable Road Acquisition Corp. ,1781162
7189,sracu,Stable Road Acquisition Corp. ,1781162
7190,sracw,Stable Road Acquisition Corp. ,1781162
7191,srax,"SRAX, Inc. ",1538217
7192,src,"SPIRIT REALTY CAPITAL, INC. ",1308606
7193,srce,1ST SOURCE CORP ,34782
7194,srcl,STERICYCLE INC ,861878
7195,srco,"SPARTA COMMERCIAL SERVICES, INC. ",318299
7196,srdx,SURMODICS INC ,924717
7197,sre,SEMPRA ENERGY ,1032208
7198,srev,"SERVICESOURCE INTERNATIONAL, INC. ",1310114
7199,srg,Seritage Growth Properties ,1628063
7200,srga,"SURGALIGN HOLDINGS, INC. ",1760173
7201,srgz,Star Gold Corp. ,1401835
7202,sri,STONERIDGE INC ,1043337
7203,srl,Scully Royalty Ltd. ,16859
7204,srlp,Sprague Resources LP ,1525287
7205,srmc,SIERRA MONITOR CORP /CA/ ,100625
7206,srna,Surna Inc. ,1482541
7207,srne,"Sorrento Therapeutics, Inc. ",850261
7208,sr-pa,SPIRE INC ,1126956
7209,srpt,"Sarepta Therapeutics, Inc. ",873303
7210,srra,"Sierra Oncology, Inc. ",1290149
7211,srre,SUNRISE REAL ESTATE GROUP INC ,1083490
7212,srrk,Scholar Rock Holding Corp ,1727196
7213,srscq,SEARS CANADA INC. ,1550910
7214,srsg,"SPIRITS TIME INTERNATIONAL, INC. ",1434737
7215,srt,"StarTek, Inc. ",1031029
7216,srts,"Sensus Healthcare, Inc. ",1494891
7217,srtsw,"Sensus Healthcare, Inc. ",1494891
7218,srup,SIRRUS CORP. ,1622767
7219,srus,STRATUS CAPITAL CORP ,1761540
7220,ssb,SOUTH STATE Corp ,764038
7221,ssbp,"SSB Bancorp, Inc. ",1716188
7222,ssd,"Simpson Manufacturing Co., Inc. ",920371
7223,ssdt,Shengshi Elevator International Holding Group Inc. ,1673504
7224,ssi,STAGE STORES INC ,6885
7225,ssinq,STAGE STORES INC ,6885
7226,sskn,"STRATA Skin Sciences, Inc. ",1051514
7227,ssl,SASOL LTD ,314590
7228,ssnc,SS&C Technologies Holdings Inc ,1402436
7229,ssni,"Itron Networked Solutions, Inc. ",1180079
7230,ssnt,"SilverSun Technologies, Inc. ",1236275
7231,ssnyy,Samson Oil & Gas LTD ,1404079
7232,ssok,"Sunstock, Inc. ",1559157
7233,ssp,E.W. SCRIPPS Co ,832428
7234,sspk,Silver Spike Acquisition Corp. ,1779474
7235,sspku,Silver Spike Acquisition Corp. ,1779474
7236,ssrm,SSR MINING INC. ,921638
7237,ssss,SURO CAPITAL CORP. ,1509470
7238,ssti,"SHOTSPOTTER, INC ",1351636
7239,sstk,"Shutterstock, Inc. ",1549346
7240,ssy,SUNLINK HEALTH SYSTEMS INC ,96793
7241,ssys,STRATASYS LTD. ,1517396
7242,st,Sensata Technologies Holding plc ,1477294
7243,staa,STAAR SURGICAL CO ,718937
7244,staf,"Staffing 360 Solutions, Inc. ",1499717
7245,stag,"STAG Industrial, Inc. ",1479094
7246,stag-pc,"STAG Industrial, Inc. ",1479094
7247,stal,Star Alliance International Corp. ,1614556
7248,star,ISTAR INC. ,1095651
7249,stay,"Extended Stay America, Inc. ",1581164
7250,stb,STUDENT TRANSPORTATION INC. ,1419465
7251,stba,S&T BANCORP INC ,719220
7252,stc,STEWART INFORMATION SERVICES CORP ,94344
7253,stcb,"Starco Brands, Inc. ",1539850
7254,stcc,STERLING CONSOLIDATED Corp ,1555972
7255,stcn,"Steel Connect, Inc. ",914712
7256,stdy,SteadyMed Ltd. ,1619087
7257,ste,STERIS plc ,1757898
7258,stfc,State Auto Financial CORP ,874977
7259,stg,Sunlands Technology Group ,1723935
7260,sti,SUNTRUST BANKS INC ,750556
7261,stim,"Neuronetics, Inc. ",1227636
7262,stjo,ST JOSEPH INC ,1177135
7263,stkl,SunOpta Inc. ,351834
7264,stks,"ONE Group Hospitality, Inc. ",1399520
7265,stl,STERLING BANCORP ,1070154
7266,stld,STEEL DYNAMICS INC ,1022671
7267,stl-pa,STERLING BANCORP ,1070154
7268,stlt,Spotlight Innovation Inc. ,1388486
7269,stly,"HG Holdings, Inc. ",797465
7270,stm,STMicroelectronics N.V. ,932787
7271,stmh,"Stem Holdings, Inc. ",1697834
7272,stml,STEMLINE THERAPEUTICS INC ,1264587
7273,stmp,STAMPS.COM INC ,1082923
7274,stn,STANTEC INC ,1131383
7275,stnd,Standard AVB Financial Corp. ,1492915
7276,stne,StoneCo Ltd. ,1745431
7277,stng,Scorpio Tankers Inc. ,1483934
7278,stok,"Stoke Therapeutics, Inc. ",1623526
7279,ston,Stonemor Inc. ,1753886
7280,stor,STORE CAPITAL Corp ,1538990
